refrigerator sed	2	refrigerator ssd	1	1	1	2	0.25	0.1	0	0.9375	1.0	false
sue suite	2	eye suite	1	1	1	2	0.25	0.2	0	0.7778	0.8888888888888888	false
access roll	9063	access till	1	9062	1	9063	2.0529961E7	0.2	0	0.8182	0.8888888888888888	false
hairdryer npd	2	hairdryer nld	1	1	1	2	0.25	0.1	0	0.9231	0.8888888888888888	false
for boy	3	for big	1	2	1	3	1.0	0.2	0	0.7143	0.8888888888888888	false
new interior	2	bed interior	95	93	2	95	2162.25	0.2	0	0.8333	0.7777777777777778	true
free nud	3	free bus	25	22	3	25	121.0	0.2	0	0.75	0.7777777777777778	true
balc suite	2	half suite	4	2	2	4	1.0	0.2	0	0.8	0.7777777777777778	true
jets and	2	kers and	1	1	1	2	0.25	0.2	0	0.75	0.7777777777777778	false
room pre	98	room per	38	60	38	98	900.0	0.2	0	0.75	1.0	true
bth room	171	gtt room	1	170	1	171	7225.0	0.2	0	0.75	0.8888888888888888	false
water bubgalow	3	water bungalow	533	530	3	533	70225.0	0.1	0	0.9286	0.8888888888888888	true
ececutive room	2	execitive room	1	1	1	2	0.25	0.2	0	0.8571	1.0	false
foo suite	2	gol suite	2	0	2	2	0.0	0.2	0	0.7778	0.7777777777777778	true
double story	17	double short	14	3	14	17	2.25	0.2	0	0.8333	0.7777777777777778	true
comp bkft	7	comp buff	1	6	1	7	9.0	0.2	0	0.7778	0.6666666666666667	false
witth breakfast	2	wirth breakfast	1	1	1	2	0.25	0.1	0	0.9333	0.7777777777777778	false
nang suite	31	nany suite	1	30	1	31	225.0	0.1	0	0.9	0.8888888888888888	false
the oid	2	the our	1	1	1	2	0.25	0.2	0	0.7143	0.8888888888888888	false
suite nfd	8	suite nrf	40	32	8	40	256.0	0.2	0	0.7778	0.7777777777777778	true
kng garden	2	inn garden	3	1	2	3	0.25	0.2	0	0.8	0.7777777777777778	true
hosn suite	33	joan suite	1	32	1	33	256.0	0.2	0	0.8	0.6666666666666667	false
hour with	2	your with	1	1	1	2	0.25	0.1	0	0.8889	0.8888888888888888	false
star hotel	16	star motel	2	14	2	16	49.0	0.1	0	0.9	0.8888888888888888	true
svc large	6	dvd large	1	5	1	6	6.25	0.2	0	0.7778	0.7777777777777778	false
twn breakfast	4	fan breakfast	4	0	4	4	0.0	0.2	0	0.8462	0.8888888888888888	true
and nnq	5	and njq	8	3	5	8	2.25	0.1	0	0.8571	0.8888888888888888	true
king phr	4	king our	1	3	1	4	2.25	0.2	0	0.75	0.8888888888888888	false
beds pet	451	beds per	6	445	6	451	49506.25	0.1	0	0.875	0.8888888888888888	true
beds hotel	872	beds motel	1	871	1	872	189660.25	0.1	0	0.9	0.8888888888888888	false
bds hotdeal	2	vws hotdeal	3	1	2	3	0.25	0.2	0	0.8182	0.6666666666666667	true
spacious ada	10	spacious sea	2	8	2	10	16.0	0.2	0	0.8333	0.7777777777777778	true
room wit	46	room sit	1	45	1	46	506.25	0.1	0	0.875	0.8888888888888888	false
continental nuq	4	continental nhq	2	2	2	4	1.0	0.1	0	0.9333	1.0	true
spa deluxe	555	sos deluxe	14	541	14	555	73170.25	0.2	0	0.8	0.8888888888888888	true
family fan	135	family twn	90	45	90	135	506.25	0.2	0	0.8	0.8888888888888888	true
and ndk	5	and nek	7	2	5	7	1.0	0.1	0	0.8571	0.7777777777777778	true
single crash	2	single crazy	1	1	1	2	0.25	0.2	0	0.8333	1.0	false
nfq 391	5	ndq 391	1	4	1	5	4.0	0.1	0	0.8571	0.8888888888888888	false
wireless npk	7	wireless nlk	1	6	1	7	9.0	0.1	0	0.9167	0.8888888888888888	false
nosmok adv	16	nosmok acc	2	14	2	16	49.0	0.2	0	0.8	0.7777777777777778	true
hear ing	9	bear inn	1	8	1	9	16.0	0.2	0	0.75	0.7777777777777778	false
dvr refrig	10	dvd refrig	1	9	1	10	20.25	0.1	0	0.9	0.8888888888888888	false
classic suite	4536	classis suite	1	4535	1	4536	5141556.25	0.1	0	0.9231	1.0	false
parry house	4	party house	2	2	2	4	1.0	0.1	0	0.9091	0.8888888888888888	true
and ndk	5	and nfk	50	45	5	50	506.25	0.1	0	0.8571	0.8888888888888888	true
bio double	2	vip double	455	453	2	455	51302.25	0.2	0	0.8	0.7777777777777778	true
quadruple motel	12	quadruple hotel	40	28	12	40	196.0	0.1	0	0.9333	0.8888888888888888	true
free sdd	2	free wrd	1	1	1	2	0.25	0.2	0	0.75	0.6666666666666667	false
and ned	9	and new	50	41	9	50	420.25	0.1	0	0.8571	0.8888888888888888	true
bdr book	5	bed book	52	47	5	52	552.25	0.2	0	0.75	0.8888888888888888	true
and ned	9	and nfd	12	3	9	12	2.25	0.1	0	0.8571	0.7777777777777778	true
with sofabd	10	with sofabe	2	8	2	10	16.0	0.1	0	0.9091	0.8888888888888888	true
save non	39	cave non	1	38	1	39	361.0	0.1	0	0.875	0.8888888888888888	false
four pax	9	tour pac	5	4	5	9	4.0	0.2	0	0.75	0.8888888888888888	true
jacuzzi min	11	jacuzzi non	554	543	11	554	73712.25	0.2	0	0.8182	0.8888888888888888	true
suite b2b	6	suite h2b	1	5	1	6	6.25	0.1	0	0.8889	0.7777777777777778	false
brv with	2	bed with	50833	50831	2	50833	6.4594764025E8	0.2	0	0.75	0.7777777777777778	true
hotel dah	3	hotel san	5	2	3	5	1.0	0.2	0	0.7778	0.7777777777777778	true
free nlk	19	free npk	212	193	19	212	9312.25	0.1	0	0.875	0.8888888888888888	true
katara suite	34	karara suite	1	33	1	34	272.25	0.1	0	0.9167	0.8888888888888888	false
brm mob	24	bdm mob	1	23	1	24	132.25	0.1	0	0.8571	0.8888888888888888	false
live family	4	love family	2	2	2	4	1.0	0.1	0	0.9091	1.0	true
internet nfk	7	internet nek	1	6	1	7	9.0	0.1	0	0.9167	0.7777777777777778	false
horn suite	36	borj suite	1	35	1	36	306.25	0.2	0	0.8	0.7777777777777778	false
pine room	32	pond room	50	18	32	50	81.0	0.2	0	0.7778	0.8888888888888888	true
gtd stay	3	nts stay	119	116	3	119	3364.0	0.2	0	0.75	0.7777777777777778	true
contl brk	2	conti brk	1	1	1	2	0.25	0.1	0	0.8889	0.8888888888888888	false
suite ada	93	suite afq	1	92	1	93	2116.0	0.2	0	0.7778	0.7777777777777778	false
superior semi	339	superior demi	2	337	2	339	28392.25	0.1	0	0.9231	0.8888888888888888	true
purchase sste	4	purchase sxte	4	0	4	4	0.0	0.1	0	0.9231	0.7777777777777778	true
east side	25	each side	2	23	2	25	132.25	0.2	0	0.7778	0.8888888888888888	true
gold pool	2	golf pool	10	8	2	10	16.0	0.1	0	0.8889	0.8888888888888888	true
suite nfd	8	suite new	363	355	8	363	31506.25	0.2	0	0.7778	0.7777777777777778	true
single abf	9	single and	157	148	9	157	5476.0	0.2	0	0.8	0.7777777777777778	true
the pad	2	the lar	1	1	1	2	0.25	0.2	0	0.7143	0.7777777777777778	false
room sud	2	room aux	2	0	2	2	0.0	0.2	0	0.75	0.7777777777777778	true
room king	17983	room long	520	17463	520	17983	7.623909225E7	0.2	0	0.7778	0.8888888888888888	true
room safe	1238	room cafe	5	1233	5	1238	380072.25	0.1	0	0.8889	0.8888888888888888	true
breakfast seq	2	breakfast swq	1	1	1	2	0.25	0.1	0	0.9231	1.0	false
apt hill	6	spy hill	2	4	2	6	4.0	0.2	0	0.75	0.7777777777777778	true
acw room	2	ave room	1	1	1	2	0.25	0.2	0	0.75	0.8888888888888888	false
advance purchae	2	advance purchas	211	209	2	211	10920.25	0.1	0	0.9333	0.8888888888888888	true
non view	192	min view	2	190	2	192	9025.0	0.2	0	0.75	0.8888888888888888	true
teal room	8	twal room	2	6	2	8	9.0	0.1	0	0.8889	1.0	true
classic dsu	4	classic day	2	2	2	4	1.0	0.2	0	0.8182	0.8888888888888888	true
get work	5	net work	28	23	5	28	132.25	0.1	0	0.875	0.8888888888888888	true
standard wcf	4	standard acc	3	1	3	4	0.25	0.2	0	0.8333	0.7777777777777778	true
twin clock	2	twin click	2	0	2	2	0.0	0.1	0	0.9	1.0	true
tub nfk	7	tub nbk	1	6	1	7	9.0	0.1	0	0.8571	1.0	false
and fine	5	and dune	1	4	1	5	4.0	0.2	0	0.75	0.8888888888888888	false
see the	7	are the	1	6	1	7	9.0	0.2	0	0.7143	0.7777777777777778	false
the bard	2	the narr	1	1	1	2	0.25	0.2	0	0.75	0.7777777777777778	false
with gra	15	with hea	1	14	1	15	49.0	0.2	0	0.75	0.7777777777777778	false
suite save	180	suite cave	43	137	43	180	4692.25	0.1	0	0.9	0.8888888888888888	true
suite fit	5	suite flr	3	2	3	5	1.0	0.2	0	0.7778	0.7777777777777778	true
big standard	3	but standard	1	2	1	3	1.0	0.2	0	0.8333	0.8888888888888888	false
smoking aps	10	smoking spq	10	0	10	10	0.0	0.2	0	0.8182	0.8888888888888888	true
lanal suite	6	lanai suite	198	192	6	198	9216.0	0.1	0	0.9091	0.8888888888888888	true
gold and	5	food and	333	328	5	333	26896.0	0.2	0	0.75	0.6666666666666667	true
king villa	297	mint villa	4	293	4	297	21462.25	0.2	0	0.8	0.7777777777777778	true
malaga suite	2	mapara suite	2	0	2	2	0.0	0.2	0	0.8333	0.7777777777777778	true
superior nest	36	superior best	241	205	36	241	10506.25	0.1	0	0.9231	0.8888888888888888	true
suite coach	4	suite coast	1	3	1	4	2.25	0.2	0	0.8182	0.8888888888888888	false
tropical rain	5	tropical twin	6	1	5	6	0.25	0.2	0	0.8462	0.8888888888888888	true
penthouse bed	7	penthouse new	2	5	2	7	6.25	0.2	0	0.8462	0.7777777777777778	true
good king	3	golf king	12	9	3	12	20.25	0.2	0	0.7778	0.7777777777777778	true
villa bed	77	villa grd	3	74	3	77	1369.0	0.2	0	0.7778	0.6666666666666667	true
smoking aps	10	smoking spa	20	10	10	20	25.0	0.2	0	0.8182	0.7777777777777778	true
amenities sfq	2	amenities seq	1	1	1	2	0.25	0.1	0	0.9231	0.7777777777777778	false
bedroom executive	9116	bedroom executice	1	9115	1	9116	2.077080625E7	0.1	0	0.9412	1.0	false
baan ton	10	baan rom	4	6	4	10	9.0	0.2	0	0.75	0.8888888888888888	true
and money	6	and honey	1	5	1	6	6.25	0.1	0	0.8889	0.8888888888888888	false
hot deluxe	15	git deluxe	2	13	2	15	42.25	0.2	0	0.8	0.8888888888888888	true
twin acce	2	twin accs	1	1	1	2	0.25	0.1	0	0.8889	0.8888888888888888	false
grand via	2	grand biz	37	35	2	37	306.25	0.2	0	0.7778	0.7777777777777778	true
fan standard	31	twn standard	5	26	5	31	169.0	0.2	0	0.8333	0.8888888888888888	true
ree internet	4	eed internet	11	7	4	11	12.25	0.2	0	0.8333	0.7777777777777778	true
bird double	9	fire double	6	3	6	9	2.25	0.2	0	0.8182	0.7777777777777778	true
smoking aps	10	smoking spd	5	5	5	10	6.25	0.2	0	0.8182	0.7777777777777778	true
share single	10	state single	9	1	9	10	0.25	0.2	0	0.8333	0.7777777777777778	true
smokimg with	2	smoklng with	4	2	2	4	1.0	0.2	0	0.8333	0.8888888888888888	true
smoking exe	4	smoking ear	1	3	1	4	2.25	0.2	0	0.8182	0.8888888888888888	false
hair drye	37	hair dryr	30	7	30	37	12.25	0.1	0	0.8889	0.8888888888888888	true
double ktx	295	double ota	1	294	1	295	21609.0	0.2	0	0.8	0.7777777777777778	false
hair nfk	3	hair nbk	1	2	1	3	1.0	0.1	0	0.875	1.0	false
gle bed	13	ble bed	2	11	2	13	30.25	0.1	0	0.8571	0.8888888888888888	true
continental nuq	4	continental njq	2	2	2	4	1.0	0.1	0	0.9333	0.8888888888888888	true
beat available	9	best available	13957	13948	9	13957	4.8636676E7	0.1	0	0.9286	0.7777777777777778	true
suite fit	5	suite for	708	703	5	708	123552.25	0.2	0	0.7778	0.8888888888888888	true
fig double	2	bkg double	1	1	1	2	0.25	0.2	0	0.8	0.7777777777777778	false
the next	3	the nest	27	24	3	27	144.0	0.1	0	0.875	1.0	true
gala room	4	tapa room	1	3	1	4	2.25	0.2	0	0.7778	0.7777777777777778	false
ste sitting	8	ate sitting	1	7	1	8	12.25	0.1	0	0.9091	0.8888888888888888	false
hot deluxe	15	boy deluxe	2	13	2	15	42.25	0.2	0	0.8	0.7777777777777778	true
free ngd	14	free nnd	4	10	4	14	25.0	0.1	0	0.875	0.7777777777777778	true
nsk 191	7	nak 191	5	2	5	7	1.0	0.1	0	0.8571	0.8888888888888888	true
bar king	3	bst king	4	1	3	4	0.25	0.2	0	0.75	0.7777777777777778	true
cave villa	32	sage villa	1	31	1	32	240.25	0.2	0	0.8	0.7777777777777778	false
with min	31	with kin	1	30	1	31	225.0	0.1	0	0.875	0.8888888888888888	false
oceanfront non	82	oceanfront mob	3	79	3	82	1560.25	0.2	0	0.8571	0.7777777777777778	true
view king	12217	view long	155	12062	155	12217	3.6372961E7	0.2	0	0.7778	0.8888888888888888	true
bird long	2	bird king	2	0	2	2	0.0	0.2	0	0.7778	0.8888888888888888	true
standard min	119	standard non	5113	4994	119	5113	6235009.0	0.2	0	0.8333	0.8888888888888888	true
with balc	4	with hald	1	3	1	4	2.25	0.2	0	0.7778	0.7777777777777778	false
italian bed	4	italian bre	1	3	1	4	2.25	0.2	0	0.8182	0.8888888888888888	false
and last	217	and lady	1	216	1	217	11664.0	0.2	0	0.75	0.7777777777777778	false
free net	13	free get	6	7	6	13	12.25	0.1	0	0.875	0.8888888888888888	true
doll suite	2	solo suite	8	6	2	8	9.0	0.2	0	0.8	0.8888888888888888	true
king bedr	2	king bede	43	41	2	43	420.25	0.1	0	0.8889	0.8888888888888888	true
refrigerator sed	2	refrigerator sfd	1	1	1	2	0.25	0.1	0	0.9375	0.7777777777777778	false
internet clk	2	internet spk	1	1	1	2	0.25	0.2	0	0.8333	0.7777777777777778	false
breakfast hair	51	breakfast half	3	48	3	51	576.0	0.2	0	0.8571	0.7777777777777778	true
including grab	5	including tran	1	4	1	5	4.0	0.2	0	0.8571	0.7777777777777778	false
tue special	4	the special	10	6	4	10	9.0	0.1	0	0.9091	1.0	true
bed plus	96	fee plus	4	92	4	96	2116.0	0.2	0	0.75	0.7777777777777778	true
overlooking dam	2	overlooking san	3	1	2	3	0.25	0.2	0	0.8667	0.8888888888888888	true
king sea	1549	king ada	191	1358	191	1549	461041.0	0.2	0	0.75	0.7777777777777778	true
shower hear	3	shower near	2	1	2	3	0.25	0.1	0	0.9091	0.8888888888888888	true
dune room	5	fine room	1	4	1	5	4.0	0.2	0	0.7778	0.8888888888888888	false
twin fan	402	twin van	4	398	4	402	39601.0	0.1	0	0.875	0.8888888888888888	true
room gardens	2	room gardend	1	1	1	2	0.25	0.1	0	0.9167	1.0	false
pool acs	17	pool acc	32	15	17	32	56.25	0.1	0	0.875	0.8888888888888888	true
room wirh	5	doom with	2	3	2	5	2.25	0.2	0	0.7778	0.7777777777777778	true
deluxe share	11	deluxe state	1	10	1	11	25.0	0.2	0	0.8333	0.7777777777777778	false
bed apartment	1226	bdr apartment	20	1206	20	1226	363609.0	0.2	0	0.8462	0.8888888888888888	true
best resort	2	bear resort	1	1	1	2	0.25	0.2	0	0.8182	0.7777777777777778	false
fit room	4	tit room	2	2	2	4	1.0	0.1	0	0.875	0.8888888888888888	true
classic gold	5	classic glod	1	4	1	5	4.0	0.2	0	0.8333	1.0	false
room red	342	room grd	1	341	1	342	29070.25	0.2	0	0.75	0.6666666666666667	false
the sail	2	the wall	2	0	2	2	0.0	0.2	0	0.75	0.8888888888888888	true
executive dbl	33	executive sgl	11	22	11	33	121.0	0.2	0	0.8462	0.7777777777777778	true
suite gss	2	suite gcc	3	1	2	3	0.25	0.2	0	0.7778	1.0	true
and lost	5	and post	3	2	3	5	1.0	0.1	0	0.875	0.8888888888888888	true
double ste	37	double std	25	12	25	37	36.0	0.1	0	0.9	0.8888888888888888	true
charm suite	103	shark suite	2	101	2	103	2550.25	0.2	0	0.8182	0.7777777777777778	true
kiss room	2	kids room	178	176	2	178	7744.0	0.1	0	0.8889	0.7777777777777778	true
suite hear	1263	suite year	3	1260	3	1263	396900.0	0.1	0	0.9	0.8888888888888888	true
room grab	8	room gran	8	0	8	8	0.0	0.1	0	0.8889	0.8888888888888888	true
room twn	18	room ran	2	16	2	18	64.0	0.2	0	0.75	0.8888888888888888	true
bed wall	6	bed walk	60	54	6	60	729.0	0.1	0	0.875	0.8888888888888888	true
classic twn	10	classic fan	13	3	10	13	2.25	0.2	0	0.8182	0.8888888888888888	true
micro rfg	5	micro frg	3	2	3	5	1.0	0.2	0	0.7778	0.7777777777777778	true
room spa	308	room cla	1	307	1	308	23562.25	0.2	0	0.75	0.7777777777777778	false
small with	21	email with	24	3	21	24	2.25	0.2	0	0.8	0.8888888888888888	true
standard taxi	10	standard faci	1	9	1	10	20.25	0.2	0	0.8462	0.8888888888888888	false
deluxe bar	6	deluxe far	1	5	1	6	6.25	0.1	0	0.9	0.8888888888888888	false
room roll	196	room folk	2	194	2	196	9409.0	0.2	0	0.7778	0.7777777777777778	true
pvt garden	2	pct garden	5	3	2	5	2.25	0.1	0	0.9	0.8888888888888888	true
twin cave	16	twin save	9	7	9	16	12.25	0.1	0	0.8889	0.8888888888888888	true
standard three	144	standard these	1	143	1	144	5112.25	0.2	0	0.8571	0.8888888888888888	false
room east	96	room each	3	93	3	96	2162.25	0.2	0	0.7778	0.8888888888888888	true
tei with	15	hsi with	1	14	1	15	49.0	0.2	0	0.75	0.7777777777777778	false
rest luxury	2	test luxury	7	5	2	7	6.25	0.1	0	0.9091	0.8888888888888888	true
the des	2	the rec	1	1	1	2	0.25	0.2	0	0.7143	0.8888888888888888	false
the des	2	the red	32	30	2	32	225.0	0.2	0	0.7143	0.7777777777777778	true
full prepaid	32	buil prepaid	1	31	1	32	240.25	0.2	0	0.8333	0.8888888888888888	false
free nhq	16	free njq	34	18	16	34	81.0	0.1	0	0.875	0.8888888888888888	true
fan twin	129	twn twin	13	116	13	129	3364.0	0.2	0	0.75	0.8888888888888888	true
precidencial suite	3	presidensial suite	1	2	1	3	1.0	0.2	0	0.8889	1.0	false
executive town	15	executive tiwn	1	14	1	15	49.0	0.1	0	0.9286	1.0	false
with bathtub	4861	wiht bathtub	1	4860	1	4861	5904900.0	0.2	0	0.8333	1.0	false
bds executive	20	bcc executive	5	15	5	20	56.25	0.2	0	0.8462	0.7777777777777778	true
rainforest chalet	140	rainforect chalet	1	139	1	140	4830.25	0.1	0	0.9412	1.0	false
rose garden	50	ross garden	1	49	1	50	600.25	0.1	0	0.9091	1.0	false
reg club	114	get club	1	113	1	114	3192.25	0.2	0	0.75	0.7777777777777778	false
tub nosmok	2951	tub nosmkk	1	2950	1	2951	2175625.0	0.1	0	0.9	1.0	false
for advance	37	flr advance	19	18	19	37	81.0	0.1	0	0.9091	0.7777777777777778	true
large ada	4	large sea	20	16	4	20	64.0	0.2	0	0.7778	0.7777777777777778	true
pres non	7	pres mob	1	6	1	7	9.0	0.2	0	0.75	0.7777777777777778	false
and foot	11	and clot	1	10	1	11	25.0	0.2	0	0.75	0.6666666666666667	false
acs and	4	ace and	1	3	1	4	2.25	0.1	0	0.8571	0.8888888888888888	false
roof double	20	good double	3	17	3	20	72.25	0.2	0	0.8182	0.7777777777777778	true
family fale	2	family fair	1	1	1	2	0.25	0.2	0	0.8182	0.8888888888888888	false
wine suite	2	dune suite	10	8	2	10	16.0	0.2	0	0.8	0.8888888888888888	true
double maya	2	double kata	5	3	2	5	2.25	0.2	0	0.8182	0.7777777777777778	true
room nest	6	rook nest	1	5	1	6	6.25	0.1	0	0.8889	0.8888888888888888	false
trio room	12	trip room	24	12	12	24	36.0	0.1	0	0.8889	0.8888888888888888	true
eat free	34	way free	8	26	8	34	169.0	0.2	0	0.75	0.7777777777777778	true
nswireless internet	3	hswireless internet	1	2	1	3	1.0	0.1	0	0.9474	0.8888888888888888	false
double cave	29	double cafe	1	28	1	29	196.0	0.1	0	0.9091	1.0	false
suite whirlpl	17	suite whirlpo	1	16	1	17	64.0	0.1	0	0.9231	1.0	false
double buy	2	double hut	11	9	2	11	20.25	0.2	0	0.8	0.7777777777777778	true
ear suite	9	war suite	2	7	2	9	12.25	0.1	0	0.8889	0.8888888888888888	true
king bed	881618	kinb bed	1	881617	1	881618	1.9431213367225E11	0.1	0	0.875	0.8888888888888888	false
sue suite	2	dus suite	2	0	2	2	0.0	0.2	0	0.7778	0.7777777777777778	true
sofa nfk	19	sofa nek	1	18	1	19	81.0	0.1	0	0.875	0.7777777777777778	false
baba suite	7	haga suite	1	6	1	7	9.0	0.2	0	0.8	0.7777777777777778	false
access pet	11	access per	1	10	1	11	25.0	0.1	0	0.9	0.8888888888888888	false
with new	199	with hea	1	198	1	199	9801.0	0.2	0	0.75	0.8888888888888888	false
smoking ste	12	smoking sfd	1	11	1	12	30.25	0.2	0	0.8182	0.7777777777777778	false
rise suite	23	rose suite	87	64	23	87	1024.0	0.1	0	0.9	1.0	true
doom with	2	room witn	1	1	1	2	0.25	0.2	0	0.7778	0.7777777777777778	false
twin year	6	twin hear	1	5	1	6	6.25	0.1	0	0.8889	0.8888888888888888	false
standard twin	124689	standard twim	6	124683	6	124689	3.88646262225E9	0.1	0	0.9231	1.0	true
mon sat	6	min sat	1	5	1	6	6.25	0.1	0	0.8571	1.0	false
rose twin	6	rise twin	20	14	6	20	49.0	0.1	0	0.8889	1.0	true
suite rooms	279	white rooms	1	278	1	279	19321.0	0.2	0	0.8182	0.8888888888888888	false
kitchenette nwq	7	kitchenette neq	9	2	7	9	1.0	0.1	0	0.9333	1.0	true
ref all	3	ref slp	7	4	3	7	4.0	0.2	0	0.7143	0.7777777777777778	true
bottled water	926	bottles water	7	919	7	926	211140.25	0.1	0	0.9231	0.8888888888888888	true
doom with	2	room witg	1	1	1	2	0.25	0.2	0	0.7778	0.7777777777777778	false
view fee	5	view red	109	104	5	109	2704.0	0.2	0	0.75	0.7777777777777778	true
singlec with	6	singles with	6	0	6	6	0.0	0.1	0	0.9167	1.0	true
rate free	5	eats free	4	1	4	5	0.25	0.2	0	0.7778	0.7777777777777778	true
for mix	14	for kid	3	11	3	14	30.25	0.2	0	0.7143	0.7777777777777778	true
toy room	4	tot room	2	2	2	4	1.0	0.1	0	0.875	0.8888888888888888	true
koru room	3	motu room	1	2	1	3	1.0	0.2	0	0.7778	0.7777777777777778	false
suite leisure	9258	siute leisure	1	9257	1	9258	2.142301225E7	0.2	0	0.8462	1.0	false
non with	16	min with	9	7	9	16	12.25	0.2	0	0.75	0.8888888888888888	true
use view	32	ide view	1	31	1	32	240.25	0.2	0	0.75	0.7777777777777778	false
dune room	5	cube room	1	4	1	5	4.0	0.2	0	0.7778	0.7777777777777778	false
view tri	28	view rfi	1	27	1	28	182.25	0.2	0	0.75	0.7777777777777778	false
room via	13	room biz	16	3	13	16	2.25	0.2	0	0.75	0.7777777777777778	true
whitehall suite	10	whitetail suite	2	8	2	10	16.0	0.2	0	0.8667	0.7777777777777778	true
neo suite	33	nsk suite	48	15	33	48	56.25	0.2	0	0.7778	0.7777777777777778	true
fee suite	14	ted suite	1	13	1	14	42.25	0.2	0	0.7778	0.7777777777777778	false
dbls patio	3	dble patio	3	0	3	3	0.0	0.1	0	0.9	0.8888888888888888	true
air cooled	118	air cooler	29	89	29	118	1980.25	0.1	0	0.9	0.8888888888888888	true
and quality	979	ane quality	1	978	1	979	239121.0	0.1	0	0.9091	0.8888888888888888	false
olive superior	2	ilife superior	5	3	2	5	2.25	0.2	0	0.8571	0.8888888888888888	true
autumn offer	20	autumm offer	1	19	1	20	90.25	0.1	0	0.9167	0.8888888888888888	false
nsm hot	14	nsk hot	3	11	3	14	30.25	0.1	0	0.8571	0.8888888888888888	true
quadtriple room	3	quartriple room	1	2	1	3	1.0	0.1	0	0.9333	0.8888888888888888	false
bed junior	9193	new junior	10	9183	10	9193	2.108187225E7	0.2	0	0.8	0.7777777777777778	true
waterfront min	24	waterfront non	5	19	5	24	90.25	0.2	0	0.8571	0.8888888888888888	true
ste liv	15	dge liv	1	14	1	15	49.0	0.2	0	0.7143	0.7777777777777778	false
our hearing	17	out hearing	1	16	1	17	64.0	0.1	0	0.9091	0.8888888888888888	false
wiht bunks	138	with bunks	62	76	62	138	1444.0	0.2	0	0.8	1.0	true
bed dbl	8	bed sbk	1	7	1	8	12.25	0.2	0	0.7143	0.7777777777777778	false
suan twin	3	siam twin	2	1	2	3	0.25	0.2	0	0.7778	1.0	true
and see	3	and srd	1	2	1	3	1.0	0.2	0	0.7143	0.7777777777777778	false
standard aircooled	9	standard aircooler	6	3	6	9	2.25	0.1	0	0.9444	1.0	true
deal bed	32	deal new	2	30	2	32	225.0	0.2	0	0.75	0.7777777777777778	true
inclusive gold	11	inclusive golf	2	9	2	11	20.25	0.1	0	0.9286	0.8888888888888888	true
sofa nfk	19	sofa ndk	1	18	1	19	81.0	0.1	0	0.875	0.8888888888888888	false
red double	23	ref double	17	6	17	23	9.0	0.1	0	0.9	0.8888888888888888	true
bathroom prime	2	bathroon prime	1	1	1	2	0.25	0.1	0	0.9286	1.0	false
kotuku room	8	kofuku room	1	7	1	8	12.25	0.1	0	0.9091	0.8888888888888888	false
twin deal	2	twin desk	1	1	1	2	0.25	0.2	0	0.7778	0.7777777777777778	false
coffee spk	3	coffee slk	1	2	1	3	1.0	0.1	0	0.9	0.8888888888888888	false
fir tree	7	for free	56	49	7	56	600.25	0.2	0	0.75	0.8888888888888888	true
free and	44	free sgd	3	41	3	44	420.25	0.2	0	0.75	0.7777777777777778	true
dali suite	2	wall suite	4	2	2	4	1.0	0.2	0	0.8	0.8888888888888888	true
way non	4	day non	8	4	4	8	4.0	0.1	0	0.8571	0.8888888888888888	true
with han	4	with tam	1	3	1	4	2.25	0.2	0	0.75	0.8888888888888888	false
bali room	6	fall room	2	4	2	6	4.0	0.2	0	0.7778	0.8888888888888888	true
king mob	2200	king min	32	2168	32	2200	1175056.0	0.2	0	0.75	0.8888888888888888	true
fridge npk	10	fridge nlk	1	9	1	10	20.25	0.1	0	0.9	0.8888888888888888	false
with han	4	with taj	4	0	4	4	0.0	0.2	0	0.75	0.7777777777777778	true
superior frp	6	superior trp	15	9	6	15	20.25	0.1	0	0.9167	0.8888888888888888	true
bed free	871	brs free	1	870	1	871	189225.0	0.2	0	0.75	0.7777777777777778	false
siam deluxe	65	alam deluxe	1	64	1	65	1024.0	0.2	0	0.8182	0.6666666666666667	false
hue suite	2	mud suite	3	1	2	3	0.25	0.2	0	0.7778	0.7777777777777778	true
double manor	57	double habor	2	55	2	57	756.25	0.2	0	0.8333	0.7777777777777778	true
dara suite	79	rata suite	1	78	1	79	1521.0	0.2	0	0.8	0.7777777777777778	false
and boa	13	and via	4	9	4	13	20.25	0.2	0	0.7143	0.8888888888888888	true
suite marina	220	suite madina	1	219	1	220	11990.25	0.1	0	0.9167	0.8888888888888888	false
occ double	2	kvc double	1	1	1	2	0.25	0.2	0	0.8	0.6666666666666667	false
free and	44	free shd	1	43	1	44	462.25	0.2	0	0.75	0.6666666666666667	false
sun villa	15	sim villa	1	14	1	15	49.0	0.2	0	0.7778	1.0	false
qns with	5	and with	29	24	5	29	144.0	0.2	0	0.75	0.7777777777777778	true
queen bednonsmoking	5	queen bednomsmoking	1	4	1	5	4.0	0.1	0	0.9474	1.0	false
beds flash	587	bede flash	2	585	2	587	85556.25	0.1	0	0.9	0.8888888888888888	true
sith pool	3	with pool	14292	14289	3	14292	5.104388025E7	0.1	0	0.8889	0.8888888888888888	true
dog suite	5	don suite	1	4	1	5	4.0	0.1	0	0.8889	0.8888888888888888	false
free snk	5	free sgk	1	4	1	5	4.0	0.1	0	0.875	0.8888888888888888	false
with han	4	with tab	1	3	1	4	2.25	0.2	0	0.75	0.7777777777777778	false
